"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","occurrence_id","tmax_mean_c","prec_mean_annual","elevation","NDVI"
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3783,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3784,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3785,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3786,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3787,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3788,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",47.59518,8.80149,"2023-03-15","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3789,14.4833333333333,75.0208333333333,525,0.7936
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3790,14.5354166666667,88.875,573,0.6812
103,"Libellula depressa",47.50868,8.46739,"2023-05-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3791,14.9,80.2916666666667,477,0.593438888888889
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3792,14.5354166666667,88.875,573,0.6812
103,"Libellula depressa",47.06009,8.32714,"2020-05-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3793,14.3729166666667,110.5625,501,0.719711111111111
103,"Castor fiber",46.92689,6.81494,"2022-01-23","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3794,14.8770833333334,91.1458333333333,462,0.506044444444444
103,"Castor fiber",47.73155,8.67169,"2024-03-02","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3795,14.7354166666667,69.4791666666667,471,0.691511111111111
103,"Castor fiber",46.70122,6.6868,"2023-02-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3796,14.5354166666667,88.875,573,0.6812
103,"Castor fiber",46.74526,6.55532,"2023-02-01","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3797,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Libellula depressa",47.5132,7.53819,"2020-05-10","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3798,15.4375,71.375,386,0.705272222222222
103,"Libellula depressa",47.24171,8.066,"2023-05-28","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3799,14.6041666666667,94.6875,487,0.673244444444444
103,"Castor fiber",46.25314,7.0172,"2023-02-05","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3800,15.8145833333334,95,487,0.729872222222222
103,"Libellula depressa",47.46789,7.14019,"2025-05-14","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3801,14.7770833333334,86.4375,460,0.4816
103,"Libellula depressa",46.8793240139,7.1997473761,"2025-05-04","inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3802,14.7125,88.5416666666667,528,0.698816666666667
103,"Libellula depressa",46.33361,8.96468,"2021-06-14","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3803,16.6166666666667,111.25,329,0.71885
103,"Libellula depressa",47.41814,8.5319,"2024-05-19","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3804,14.9854166666667,82.6666666666667,447,0.565677777777778
103,"Castor fiber",46.56708,6.8191,"2023-01-14","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3805,14.18125,103.354166666667,613,0.706361111111111
103,"Libellula depressa",47.42292,7.73681,"2020-05-20","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3806,14.31875,74.6041666666667,545,0.7417
103,"Castor fiber",46.79023,6.55458,"2023-02-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3807,14.5625000000001,88.2916666666667,556,0.76545
103,"Castor fiber",46.97357,7.40578,"2023-06-19","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3808,14.7,81.7916666666667,540,0.7194
103,"Libellula depressa",47.50526,8.79919,"2022-07-16","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3809,14.58125,85.2083333333333,509,0.651538888888889
103,"Libellula depressa",47.50868,8.46739,"2023-05-28","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3810,14.9,80.2916666666667,477,0.593438888888889
103,"Castor fiber",46.56708,6.8191,"2023-01-14","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3811,14.18125,103.354166666667,613,0.706361111111111
103,"Libellula depressa",47.60021,8.26969,"2022-05-11","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3812,15.2270833333334,77.5416666666667,412,0.7175
103,"Libellula depressa",46.56165,6.16703,"2023-06-25","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3813,11.5916666666667,137.270833333333,1043,0.798305555555555
103,"Libellula depressa",47.4233,7.40549,"2022-05-29","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3814,14.5770833333333,83.125,452,0.716211111111111
103,"Castor fiber",46.83615,6.68491,"2023-05-03","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3815,15.1541666666667,93.5625,457,0.561138888888889
103,"Libellula depressa",47.50868,8.46739,"2023-05-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3816,14.9,80.2916666666667,477,0.593438888888889
103,"Libellula depressa",47.19674,8.06547,"2021-08-14","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3817,14.2625,93,548,0.685888888888889
103,"Castor fiber",46.74526,6.55532,"2023-02-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3818,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Castor fiber",46.74526,6.55532,"2023-02-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3819,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Castor fiber",46.74526,6.55532,"2023-02-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3820,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Castor fiber",46.74526,6.55532,"2023-02-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3821,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Castor fiber",46.74526,6.55532,"2023-02-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3822,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Libellula depressa",46.97345,7.27436,"2022-05-25","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3823,14.8916666666667,86.5625,472,0.749466666666667
103,"Castor fiber",46.74526,6.55532,"2023-02-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3824,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Libellula depressa",47.06295,7.07663,"2022-06-29","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3825,14.85,92.4166666666667,513,0.744877777777778
103,"Libellula depressa",47.60021,8.26969,"2022-05-11","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3826,15.2270833333334,77.5416666666667,412,0.7175
103,"Castor fiber",46.74526,6.55532,"2023-02-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3827,15.2854166666667,80.5833333333333,431,0.701422222222222
103,"Castor fiber",47.49989,9.19728,"2024-03-14","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3828,13.5520833333334,97.1458333333333,573,0.809038888888889
103,"Libellula depressa",46.70235,6.88292,"2020-05-27","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3829,13.7104166666667,93.7916666666667,728,0.568411111111111
103,"Castor fiber",46.83615,6.68491,"2023-06-08","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3830,15.1541666666667,93.5625,457,0.561138888888889
103,"Libellula depressa",47.06058,8.26133,"2022-08-08","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3831,14.95,105.958333333333,442,0.414261111111111
103,"Castor fiber",47.15343,7.33974,"2022-01-22","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3832,15.0666666666667,79.0625,425,0.630855555555556
103,"Libellula depressa",46.97062,6.61731,"2022-08-01","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3833,11.0625000000001,122.645833333333,1114,0.806166666666667
103,"Castor fiber",47.32616,8.72847,"2024-03-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3834,14.9979166666667,93.1666666666667,442,0.721327777777778
103,"Castor fiber",46.6558,6.62211,"2023-06-03","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3835,14.16875,95.4791666666667,621,0.517444444444444
103,"Libellula depressa",46.97357,7.40578,"2022-08-01","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3836,14.7,81.7916666666667,540,0.7194
103,"Castor fiber",47.24171,8.066,"2024-03-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3837,14.6041666666667,94.6875,487,0.673244444444444
103,"Castor fiber",46.56708,6.8191,"2023-03-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3838,14.18125,103.354166666667,613,0.706361111111111
103,"Castor fiber",47.009916,6.977405,"2024-04-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3839,14.9520833333333,95.1666666666667,425,0.507455555555556
103,"Castor fiber",47.41814,8.5319,"2023-11-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3840,14.9854166666667,82.6666666666667,447,0.565677777777778
103,"Libellula depressa",46.88358,7.34024,"2020-05-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3841,14.2479166666667,91.3333333333333,666,0.724094444444444
103,"Libellula depressa",47.55304,8.53468,"2023-05-28","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3842,14.7729166666667,76.5,430,0.592094444444444
103,"Libellula depressa",47.73155,8.67169,"2020-05-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3843,14.7354166666667,69.4791666666667,471,0.691511111111111
103,"Libellula depressa",47.55741,7.87042,"2024-05-13","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3844,15.3437500000001,84.4375,345,0.649761111111111
103,"Libellula depressa",46.83615,6.68491,"2022-05-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3845,15.1541666666667,93.5625,457,0.561138888888889
103,"Castor fiber",47.42326,7.53802,"2024-04-06","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3846,15.3479166666667,70.5833333333333,366,0.639883333333333
103,"Castor fiber",47.28441,8.39697,"2024-04-29","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3847,15.2604166666667,85.1458333333333,395,0.584194444444444
103,"Libellula depressa",47.37488,8.33239,"2021-05-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3848,15.29375,82.5,380,0.628833333333333
103,"Libellula depressa",46.97357,7.40578,"2023-05-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3849,14.7,81.7916666666667,540,0.7194
103,"Castor fiber",46.97357,7.40578,"2024-04-01","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3850,14.7,81.7916666666667,540,0.7194
103,"Libellula depressa",47.500683,8.478992,"2025-06-25","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3851,15.1354166666667,78.4375,410,0.695155555555556
103,"Libellula depressa",47.37488,8.33239,"2023-05-06","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3852,15.29375,82.5,380,0.628833333333333
103,"Libellula depressa",47.32616,8.72847,"2020-05-06","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3853,14.9979166666667,93.1666666666667,442,0.721327777777778
